PersonDOB,PersonAge,NumFollowers,,
4/17/2003,18,563718,,
5/5/1989,32,531880,,
7/10/2015,6,529144,,
10/28/1974,46,555036,,
2/21/1965,56,82133,,
3/10/1978,43,495366,,
1/3/1984,37,572494,,
1/27/1964,57,670276,,
10/3/2000,20,296852,,
4/1/2001,20,600465,,
8/22/1988,33,349985,,
9/20/1962,59,799407,,
1/25/1991,30,1437,,
5/30/1992,29,335822,,
3/12/1987,34,329900,,
10/3/1984,36,348613,,
3/18/2002,19,570239,,
11/21/1983,37,614632,,
10/4/1963,57,969954,,
5/21/1984,37,609900,,
8/26/1964,57,850038,,
9/28/1993,27,679875,,
7/14/1987,34,758882,,
6/28/1990,31,330869,,
4/22/1975,46,245124,,
7/8/1983,38,610619,,
11/29/1988,32,687439,,
8/15/1986,35,341550,,
12/19/1959,61,635351,,
2/15/1993,28,21647,,
2/22/1963,58,105620,,
4/18/1997,24,986936,,
4/20/2004,17,265677,,
6/27/1995,26,848675,,
2/18/1964,57,12903,,
2/22/2004,17,783739,,
10/18/2011,9,334512,,
4/4/1975,46,155256,,
2/17/1964,57,658522,,
10/20/2001,19,106279,,
9/15/1997,24,548039,,
3/17/1997,24,920425,,
8/18/1988,33,235210,,
3/7/1974,47,629515,,
12/20/1971,49,44383,,
4/1/1964,57,55473,,
3/12/1961,60,653969,,
4/1/1975,46,724730,,
9/21/1955,66,969110,,
8/15/2009,12,661506,,
5/9/2015,6,542355,,
12/24/1971,49,622086,,
3/27/1967,54,318384,,
5/13/1959,62,148294,,
3/4/2003,18,818580,,
8/5/1992,29,61297,,
1/15/1993,28,575550,,
12/11/2001,19,572606,,
4/1/1993,28,701945,,
8/21/1960,61,919532,,
4/13/1958,63,742794,,
12/1/1984,36,929947,,
9/26/1960,61,973859,,
11/18/1979,41,575314,,
11/9/1977,43,147236,,
11/5/1962,58,436590,,
12/1/1969,51,828719,,
11/11/1987,33,106373,,
11/16/1968,52,326036,,
12/2/1993,27,296985,,
4/5/1984,37,157936,,
9/21/2005,15,147494,,
9/5/1971,50,495808,,
10/13/1989,31,366396,,
6/2/1993,28,707540,,
10/16/2013,7,414266,,
11/2/1968,52,659144,,
8/28/2009,12,388083,,
4/21/1968,53,462443,,
3/21/2001,20,897160,,
2/3/1963,58,71296,,
4/20/1961,60,619480,,
3/23/1996,25,349709,,
8/12/1957,64,712003,,
3/9/1958,63,458028,,
8/19/1998,23,884017,,
6/25/2008,13,159391,,
1/23/2005,16,458045,,
9/1/1981,40,859969,,
7/27/1964,57,232337,,
4/9/1965,56,545105,,
8/13/1988,33,653390,,
8/15/1998,23,866790,,
5/15/2005,16,373692,,
10/7/1979,41,851821,,
9/16/2005,16,70887,,
8/11/1992,29,108981,,
3/29/1976,45,975930,,
10/5/1970,50,647260,,
10/4/1990,30,543458,,
6/15/2010,11,920875,,
7/20/1997,24,414969,,
1/19/1956,65,502903,,
12/27/1978,42,99219,,
2/12/1988,33,55687,,
3/18/1982,39,137632,,
4/8/1999,22,430800,,
8/1/1979,42,558572,,
1/25/1988,33,148089,,
4/29/1971,50,774847,,
11/16/1955,65,920851,,
10/27/1972,48,545458,,
5/1/1969,52,751955,,
1/3/2003,18,870697,,
11/30/1986,34,726104,,
6/7/1998,23,525873,,
10/6/1997,23,214590,,
8/25/1958,63,853245,,
1/14/2005,16,703249,,
2/12/2014,7,261455,,
9/26/1994,26,988368,,
5/13/1976,45,255424,,
2/6/1985,36,488186,,
12/13/1975,45,469825,,
6/25/2009,12,925516,,
10/4/1974,46,517492,,
12/15/1963,57,661957,,
11/8/2006,14,305346,,
7/6/1994,27,76130,,
7/4/1975,46,489748,,
5/20/1984,37,613998,,
2/29/2012,9,612008,,
6/21/1959,62,871460,,
10/15/2008,12,483398,,
8/26/2000,21,881504,,
7/27/1960,61,497718,,
3/31/1988,33,966760,,
6/1/1967,54,560,,
11/17/1971,49,815143,,
4/24/1959,62,498962,,
8/29/2005,16,943386,,
3/21/2009,12,767110,,
9/3/2003,18,447638,,
8/2/2006,15,618019,,
11/1/1978,42,131159,,
7/3/2001,20,969551,,
11/18/2014,6,103094,,
5/19/2002,19,65458,,
3/3/1957,64,829274,,
1/3/1961,60,189128,,
12/7/1979,41,184385,,
3/5/1997,24,420294,,
5/26/1991,30,346810,,
12/31/1969,51,423351,,
11/20/1958,62,433334,,
8/18/1968,53,596956,,
5/4/1970,51,488983,,
4/22/2015,6,583193,,
2/19/1964,57,437805,,
12/20/1962,58,273404,,
5/24/1973,48,318250,,
10/17/1985,35,786249,,
8/20/1998,23,958585,,
3/29/2012,9,380741,,
7/3/1987,34,905359,,
5/8/2000,21,766716,,
1/13/1979,42,823627,,
1/22/1983,38,984740,,
9/20/1994,27,687145,,
12/11/1994,26,451480,,
11/27/1963,57,720547,,
12/28/1958,62,437285,,
12/3/1988,32,177670,,
5/6/1982,39,731923,,
1/27/1964,57,477356,,
3/26/1966,55,868136,,
11/2/2002,18,143426,,
3/9/1995,26,982646,,
3/17/2013,8,640813,,
1/12/1979,42,941901,,
8/13/1989,32,965777,,
2/27/1987,34,998038,,
6/18/1964,57,501531,,
3/9/2015,6,80728,,
8/25/1966,55,883079,,
9/27/1961,60,308991,,
12/19/1993,27,427685,,
7/6/1961,60,80127,,
10/22/2014,6,295909,,
1/28/2008,13,675257,,
8/30/1985,36,96822,,
5/29/1957,64,756854,,
5/9/1980,41,28130,,
11/24/1985,35,134645,,
6/23/1989,32,799699,,
2/5/1989,32,370262,,
11/23/1961,59,415300,,
3/10/1987,34,111108,,
1/17/2003,18,529566,,
4/7/1996,25,414869,,
4/18/1961,60,413257,,
5/7/1977,44,887362,,
3/20/1971,50,703094,,
5/7/1990,31,604706,,
1/29/2007,14,146173,,
7/30/1976,45,73901,,
2/12/1979,42,195551,,
2/27/1988,33,850396,,
3/14/2005,16,637949,,
12/5/1979,41,153192,,
5/8/1984,37,938723,,
4/13/1963,58,281753,,
10/5/1985,35,942631,,
11/29/1983,37,740232,,
3/8/2003,18,782898,,
2/10/2006,15,453486,,
6/24/1965,56,540285,,
1/26/1991,30,597647,,
12/29/2007,13,306058,,
11/4/2008,12,741910,,
10/18/1963,57,881479,,
4/25/1956,65,714818,,
12/19/1997,23,778743,,
9/7/2015,6,299354,,
1/19/1989,32,114985,,
9/9/2002,19,629529,,
5/7/1984,37,252747,,
7/13/1993,28,462149,,
8/10/1989,32,930537,,
3/16/2004,17,391052,,
7/2/1973,48,216466,,
5/18/1966,55,84186,,
4/13/2003,18,883031,,
8/20/1995,26,49179,,
10/7/2013,7,16033,,
12/18/1962,58,57562,,
12/22/2014,6,345552,,
4/8/1956,65,415953,,
9/29/1975,45,426352,,
7/9/1960,61,845876,,
12/15/2014,6,9952,,
9/7/1996,25,55148,,
4/19/2012,9,172814,,
3/8/1969,52,486681,,
11/29/1974,46,264709,,
9/15/1955,66,136240,,
7/16/1978,43,705958,,
2/18/2012,9,819596,,
1/14/1992,29,629689,,
5/30/2000,21,805367,,
1/30/2007,14,277209,,
7/19/2008,13,19444,,
10/15/1970,50,735797,,
3/12/1988,33,971567,,
3/15/1968,53,811589,,
2/19/1961,60,58987,,
2/20/1972,49,420972,,
8/27/1989,32,721541,,
12/15/1959,61,206473,,
10/8/2000,20,106371,,
1/6/1969,52,31806,,
12/25/1986,34,562342,,
8/3/2009,12,642326,,
5/12/1984,37,919161,,
10/14/1973,47,854778,,
9/10/1972,49,915038,,
8/25/2005,16,269194,,
7/9/2012,9,239951,,
4/13/1985,36,837177,,
9/5/2013,8,337983,,
8/9/1979,42,421777,,
7/13/1991,30,656079,,
5/7/1989,32,573422,,
9/25/1978,42,175111,,
7/22/1989,32,438026,,
11/13/2008,12,963148,,
2/26/1982,39,779661,,
3/5/2000,21,788496,,
4/27/2013,8,889025,,
8/13/1982,39,395743,,
10/1/1977,43,167550,,
7/23/1995,26,843936,,
12/17/1963,57,546607,,
6/10/1982,39,334125,,
11/30/2010,10,26012,,
4/2/2007,14,54773,,
6/27/1964,57,376351,,
5/31/1988,33,42103,,
1/16/2002,19,623098,,
4/11/1982,39,438757,,
9/19/1989,32,719939,,
10/24/2011,9,759721,,
11/1/1983,37,647971,,
2/27/1971,50,946673,,
10/17/1989,31,879619,,
8/30/2001,20,224148,,
4/25/1988,33,897021,,
1/14/1980,41,275168,,
1/10/1978,43,128606,,
4/8/1965,56,692256,,
4/5/2011,10,888679,,
8/18/1966,55,597986,,
8/10/1968,53,604713,,
12/3/1970,50,196028,,
10/12/1997,23,61907,,
1/18/1980,41,491786,,
11/30/1963,57,953644,,
7/7/1984,37,393046,,
6/11/2007,14,97679,,
12/18/1969,51,291060,,
10/29/1970,50,800176,,
10/25/1990,30,896871,,
3/3/1985,36,786575,,
2/10/2007,14,903236,,
10/5/1998,22,336234,,
3/30/1961,60,612392,,
8/4/1989,32,495634,,
8/20/1973,48,598015,,
8/26/1989,32,435373,,
12/9/1999,21,552433,,
7/18/1999,22,178832,,
5/25/2013,8,542639,,
1/27/2003,18,679617,,
12/28/1998,22,981890,,
4/1/1971,50,911757,,
2/18/2015,6,764954,,
8/13/2012,9,669104,,
2/20/1984,37,539253,,
4/29/1976,45,368826,,
6/16/1988,33,547993,,
4/18/1984,37,249377,,
2/17/1972,49,237737,,
3/9/2013,8,595554,,
9/7/1972,49,345206,,
9/11/1977,44,959013,,
4/21/1981,40,726695,,
4/3/2011,10,654836,,
4/11/1966,55,966875,,
2/24/2014,7,387925,,
9/24/1971,50,148501,,
12/17/2014,6,917875,,
10/7/1993,27,807599,,
6/9/1975,46,764630,,
3/5/1979,42,844368,,
11/2/1966,54,242986,,
5/22/1998,23,41987,,
12/10/1980,40,489165,,
9/16/2002,19,51798,,
4/5/1986,35,387812,,
6/4/1963,58,764132,,
1/20/1957,64,983376,,
2/1/1967,54,226428,,
9/5/2005,16,73234,,
10/30/1999,21,900725,,
8/18/1981,40,881877,,
4/4/1978,43,255105,,
7/15/1990,31,45810,,
2/28/2007,14,203125,,
11/8/2002,18,425532,,
7/8/1993,28,769596,,
1/26/1987,34,840137,,
4/15/1986,35,307940,,
9/10/1964,57,394129,,
11/15/1981,39,360979,,
8/6/2000,21,276064,,
4/10/1959,62,575851,,
7/31/1992,29,973557,,
5/1/1995,26,791277,,
7/10/1982,39,37873,,
10/24/1983,37,783378,,
2/25/1994,27,923526,,
7/11/1989,32,378149,,
11/8/1976,44,321705,,
3/18/1987,34,145688,,
8/8/1999,22,395959,,
9/27/1985,35,371138,,
5/16/2015,6,266042,,
9/24/2011,9,643631,,
5/28/1962,59,446295,,
7/9/1962,59,488007,,
5/16/2008,13,358945,,
4/26/2010,11,639118,,
12/5/1970,50,359887,,
6/5/1977,44,894258,,
6/9/1970,51,969320,,
1/4/1961,60,735752,,
12/3/1962,58,1353,,
1/9/1988,33,689989,,
9/26/2014,6,355709,,
6/4/1977,44,786925,,
1/12/1978,43,303823,,
2/14/1964,57,664090,,
10/4/1992,28,895355,,
6/17/2000,21,824122,,
12/17/1974,46,266379,,
7/15/1974,47,918784,,
9/12/1966,55,614371,,
1/28/1969,52,748537,,
6/11/1977,44,208352,,
4/9/1981,40,842578,,
7/9/1980,41,134903,,
2/28/1989,32,705173,,
3/28/1992,29,947588,,
1/3/1961,60,106105,,
6/1/1987,34,769342,,
9/20/1981,40,745156,,
7/28/1962,59,980017,,
1/12/2007,14,942597,,
10/7/1990,30,355453,,
1/4/2001,20,763240,,
7/7/1981,40,282099,,
5/22/1993,28,210154,,
12/8/2009,11,946766,,
5/24/1957,64,522870,,
8/30/1998,23,400191,,
3/23/2011,10,127790,,
6/26/2014,7,496069,,
4/28/2013,8,472798,,
4/14/1963,58,108214,,
5/18/1985,36,708469,,
11/12/1983,37,613165,,
10/7/2012,8,30556,,
2/14/1985,36,753597,,
7/25/1980,41,135823,,
3/3/2009,12,162933,,
4/1/1984,37,802275,,
1/16/1957,64,830614,,
3/4/1957,64,887764,,
4/18/1996,25,115140,,
4/15/1971,50,732770,,
3/2/1984,37,511846,,
9/20/2009,11,673174,,
5/20/2003,18,942247,,
10/20/1958,62,490380,,
12/5/2012,8,896678,,
5/18/1999,22,222139,,
8/8/1975,46,654514,,
12/3/1975,45,439946,,
11/4/1994,26,122360,,
12/24/1975,45,552305,,
4/27/2010,11,384402,,
2/19/1994,27,378038,,
10/19/2009,11,581096,,
6/10/2010,11,516613,,
3/1/2006,15,633899,,
8/5/1970,51,290936,,
1/29/1989,32,923127,,
4/18/1964,57,933498,,
9/17/2008,12,752628,,
4/1/1961,60,164951,,
9/2/1984,37,643032,,
12/17/1959,61,294469,,
8/28/1985,36,535498,,
3/27/1982,39,205158,,
1/6/1965,56,586809,,
3/27/2013,8,696194,,
11/27/2000,20,476699,,
1/13/1959,62,708078,,
7/21/2013,8,173924,,
10/23/1989,31,8569,,
1/19/1980,41,556563,,
1/11/1961,60,352106,,
8/3/1971,50,126486,,
7/21/2012,9,146242,,
4/14/1970,51,89449,,
12/9/1970,50,562388,,
11/8/2011,9,689235,,
11/12/1960,60,967707,,
10/28/1976,44,166251,,
6/29/1973,48,446977,,
8/5/1969,52,330244,,
1/28/1963,58,67303,,
11/30/1985,35,190391,,
1/15/1981,40,456656,,
9/23/1986,34,879248,,
11/3/1973,47,691901,,
10/18/1974,46,554629,,
6/9/2004,17,900843,,
8/26/2007,14,646699,,
7/14/1957,64,399092,,
11/19/2002,18,965735,,
12/14/2014,6,716258,,
11/13/1960,60,441835,,
8/1/2013,8,564559,,
6/17/2009,12,528190,,
8/4/1986,35,435555,,
8/5/1965,56,214688,,
5/21/1992,29,280453,,
9/2/1994,27,203111,,
3/29/1971,50,359893,,
10/19/1992,28,345500,,
10/30/2009,11,34883,,
8/26/2008,13,410585,,
12/21/1957,63,379028,,
11/8/1977,43,255964,,
2/18/1995,26,77518,,
7/13/1970,51,551337,,
1/1/1958,63,969039,,
1/9/1999,22,866651,,
6/2/2006,15,456073,,
1/7/1973,48,472984,,
10/9/1974,46,669894,,
11/21/1991,29,838407,,
3/27/2004,17,280707,,
3/17/1974,47,185422,,
12/9/1955,65,358958,,
7/11/1993,28,38925,,
3/13/1990,31,760152,,
9/12/1973,48,942078,,
9/6/2004,17,832297,,
8/26/2007,14,503427,,
4/22/1969,52,320901,,
12/3/1955,65,189515,,
10/11/2002,18,905355,,
1/29/1956,65,473601,,
1/12/2009,12,474088,,
5/30/1968,53,381322,,
1/16/2007,14,980427,,
7/7/1974,47,303323,,
2/27/1996,25,422447,,
11/17/1979,41,417970,,
7/25/2010,11,783130,,
10/9/1983,37,597192,,
7/9/1990,31,229238,,
1/19/2004,17,858603,,
7/24/2013,8,951617,,
3/11/2014,7,396237,,
12/10/1971,49,243729,,
9/30/1984,36,181343,,
12/19/1969,51,52326,,
10/7/1992,28,281781,,
9/30/1974,46,136249,,
9/19/1993,28,766186,,
6/15/2007,14,540677,,
11/29/2005,15,391117,,
4/2/1973,48,933553,,
7/19/2000,21,390474,,
2/19/1996,25,14717,,
5/12/1994,27,455060,,
9/16/2000,21,890436,,
3/10/1971,50,742678,,
4/30/1959,62,391434,,
11/9/2006,14,712120,,
8/4/1963,58,968077,,
10/2/2005,15,147178,,
11/18/2002,18,11703,,
2/24/1958,63,199026,,
11/17/1988,32,55529,,
9/1/1993,28,214862,,
7/12/2002,19,829527,,
11/25/2003,17,445804,,
9/16/1980,41,232741,,
1/24/1977,44,312922,,
1/2/1969,52,203721,,
8/27/1958,63,591162,,
5/31/1997,24,372226,,
6/10/1983,38,147181,,
10/2/2005,15,999032,,
1/29/1970,51,17847,,
12/20/1983,37,380466,,
8/8/1979,42,851919,,
7/26/1968,53,666403,,
2/1/1959,62,680094,,
4/14/2001,20,486478,,
7/13/1964,57,381813,,
6/13/1977,44,35744,,
3/9/2012,9,300077,,
8/14/2004,17,66996,,
3/18/2000,21,640242,,
11/23/1997,23,195184,,
10/10/1969,51,130638,,
10/31/1998,22,162399,,
1/24/2010,11,525775,,
8/8/1965,56,46570,,
3/17/2013,8,172493,,
11/28/1992,28,154894,,
12/21/1974,46,466269,,
11/9/1985,35,660153,,
10/18/1989,31,622195,,
7/21/1998,23,153163,,
5/25/1998,23,829420,,
7/11/2010,11,975883,,
8/19/2000,21,558253,,
4/6/1958,63,400227,,
3/25/1993,28,438506,,
4/20/1993,28,125991,,
2/8/2001,20,793286,,
2/24/1957,64,914460,,
7/10/2010,11,879631,,
10/6/1995,25,733388,,
10/10/1962,58,479514,,
10/13/1990,30,750645,,
4/24/2015,6,756727,,
2/5/2010,11,755983,,
4/25/2005,16,440690,,
8/10/2004,17,68780,,
12/28/2012,8,843658,,
11/29/1981,39,342052,,
11/20/1996,24,737597,,
6/29/1990,31,656797,,
5/13/1983,38,320110,,
8/28/1958,63,660848,,
11/14/1972,48,241555,,
8/19/1988,33,564815,,
12/5/1967,53,979910,,
10/5/1990,30,38578,,
9/25/2002,18,59715,,
3/23/1983,38,294577,,
11/14/1957,63,838822,,
6/23/1964,57,633879,,
12/23/1982,38,324147,,
8/3/1972,49,523342,,
6/20/1957,64,63202,,
12/7/1973,47,381492,,
12/3/1977,43,437214,,
11/15/1964,56,141473,,
11/16/1976,44,415925,,
1/16/1999,22,624945,,
5/5/1996,25,63857,,
10/31/1990,30,979582,,
9/6/1974,47,210611,,
1/15/2000,21,575794,,
9/28/1982,38,428854,,
7/13/1991,30,391508,,
6/18/2007,14,816172,,
11/1/1962,58,807551,,
1/4/1999,22,409507,,
5/21/1965,56,963547,,
5/25/1997,24,719760,,
9/1/1956,65,201667,,
8/25/1991,30,470478,,
4/15/1958,63,271401,,
3/10/2004,17,404076,,
5/2/1994,27,916649,,
3/3/1973,48,150514,,
11/6/2009,11,60312,,
5/30/2005,16,774148,,
6/12/1961,60,108355,,
1/16/1985,36,183528,,
1/24/1975,46,3589,,
8/14/2004,17,792770,,
3/13/1960,61,634221,,
3/16/1977,44,366970,,
7/1/1984,37,152266,,
4/23/1958,63,629278,,
3/9/1958,63,744976,,
6/28/1973,48,455062,,
8/15/1975,46,476764,,
10/23/1971,49,67107,,
11/16/1963,57,168719,,
9/1/1966,55,545986,,
12/28/2009,11,639893,,
10/12/1999,21,993298,,
1/8/1969,52,827241,,
11/30/1991,29,639638,,
1/30/1956,65,967779,,
11/1/1990,30,870880,,
12/6/1995,25,439528,,
5/12/1989,32,479553,,
7/30/1971,50,922493,,
5/17/1979,42,678387,,
1/24/1980,41,174562,,
8/8/1971,50,171790,,
8/27/2001,20,927332,,
4/26/1981,40,526313,,
9/27/2000,20,9408,,
3/30/1961,60,828744,,
1/21/1959,62,781768,,
3/2/2011,10,867462,,
6/28/1962,59,264516,,
8/21/1959,62,832914,,
2/27/2000,21,618123,,
12/8/1986,34,130970,,
3/7/1989,32,421418,,
10/6/2012,8,812967,,
3/10/2009,12,748260,,
8/18/1989,32,311277,,
11/23/1999,21,22533,,
7/3/2012,9,777508,,
4/4/2012,9,419103,,
5/30/1979,42,802959,,
5/6/1987,34,141581,,
5/12/1980,41,749448,,
1/26/1996,25,600136,,
12/24/1991,29,814117,,
11/21/1955,65,981473,,
8/17/1960,61,193786,,
7/16/1962,59,749045,,
12/26/1988,32,408694,,
2/11/2005,16,833824,,
7/15/2004,17,797051,,
4/9/2012,9,604392,,
10/14/1998,22,3558,,
12/13/2004,16,39857,,
9/13/1959,62,97842,,
7/17/1984,37,162888,,
4/29/1994,27,752493,,
1/8/1994,27,650381,,
1/20/1990,31,792941,,
10/2/1992,28,589724,,
12/20/1970,50,987990,,
9/21/1977,44,78035,,
8/11/1988,33,216354,,
3/19/1988,33,657671,,
10/27/1991,29,48544,,
7/12/2015,6,533588,,
4/21/2004,17,450427,,
10/11/1977,43,175476,,
7/7/1957,64,904103,,
5/11/1999,22,905136,,
2/21/1977,44,180106,,
9/21/2012,8,934993,,
12/18/2001,19,263061,,
11/10/1970,50,659424,,
3/18/2013,8,543890,,
11/29/2003,17,367376,,
10/2/1973,47,511344,,
1/22/2014,7,415326,,
6/25/2011,10,911316,,
7/15/1972,49,349935,,
2/25/1994,27,667790,,
12/4/2005,15,556315,,
6/17/1990,31,261015,,
6/3/1975,46,404147,,
8/3/1991,30,841927,,
2/23/1993,28,437079,,
6/12/1963,58,956987,,
7/29/1982,39,434942,,
8/13/1994,27,76284,,
3/20/2006,15,855466,,
2/8/2014,7,469454,,
1/21/2012,9,620552,,
9/7/1971,50,225066,,
8/14/1973,48,189104,,
7/14/2006,15,277020,,
2/14/1958,63,893482,,
2/22/1962,59,373749,,
11/16/1978,42,980703,,
7/3/1988,33,429415,,
3/28/1970,51,839617,,
9/9/1982,39,979401,,
2/25/1975,46,626188,,
8/28/1976,45,819684,,
3/26/1980,41,40353,,
3/9/2001,20,319301,,
9/28/1978,42,595606,,
1/22/1994,27,787199,,
9/27/1983,37,172452,,
7/19/1988,33,437302,,
9/7/2014,7,170850,,
12/10/2008,12,535982,,
11/30/1989,31,525489,,
10/15/1971,49,273903,,
3/6/1987,34,251685,,
6/21/2003,18,108029,,
2/14/1977,44,276714,,
4/21/1966,55,458891,,
8/28/1956,65,641081,,
7/14/1967,54,502891,,
1/22/2003,18,171104,,
4/12/1993,28,634703,,
8/13/1966,55,65034,,
1/31/1964,57,818800,,
11/1/1982,38,840172,,
5/20/2009,12,826753,,
4/21/1982,39,193277,,
4/8/1992,29,708941,,
8/12/1998,23,336880,,
2/6/2008,13,176482,,
12/29/1967,53,840209,,
12/24/1977,43,639973,,
5/18/2004,17,918634,,
9/13/1997,24,962703,,
5/11/1984,37,843601,,
5/6/1995,26,21615,,
8/6/1981,40,490684,,
10/24/2014,6,327219,,
6/24/2014,7,329920,,
1/22/1981,40,335687,,
5/15/1966,55,889489,,
7/5/1970,51,536439,,
1/1/1980,41,433011,,
10/3/2005,15,273060,,
7/2/1979,42,457476,,
2/24/1965,56,13418,,
6/21/2012,9,767721,,
8/29/1993,28,286314,,
7/2/1975,46,81679,,
8/3/1978,43,613127,,
6/18/1963,58,142517,,
12/16/2014,6,454564,,
7/5/1979,42,778132,,
11/22/1988,32,831980,,
2/9/1962,59,105525,,
2/6/1957,64,421442,,
11/30/1960,60,655183,,
10/26/1968,52,809497,,
8/2/1971,50,932433,,
7/30/1996,25,930250,,
12/18/1966,54,678996,,
9/7/1999,22,904316,,
10/12/1973,47,9333,,
11/10/1966,54,322604,,
2/1/1967,54,294081,,
6/16/1958,63,26157,,
8/7/1963,58,882568,,
3/1/2012,9,774901,,
4/15/1965,56,157323,,
10/11/1965,55,737887,,
5/26/1979,42,887386,,
7/29/2000,21,274955,,
6/26/1970,51,108838,,
8/27/2001,20,697676,,
4/27/1991,30,778588,,
7/19/1972,49,356377,,
2/20/1975,46,17251,,
9/29/1977,43,823925,,
1/13/1957,64,220640,,
10/19/1989,31,685043,,
5/17/2015,6,691354,,
8/9/1973,48,979984,,
6/14/1966,55,115120,,
1/18/2012,9,972064,,
8/17/1976,45,179612,,
11/8/1976,44,587578,,
2/25/1998,23,551805,,
11/23/1973,47,230892,,
4/15/1986,35,262407,,
10/31/1987,33,237161,,
6/5/1984,37,435415,,
2/1/1966,55,248565,,
2/20/2000,21,587988,,
1/7/1967,54,804701,,
3/30/2010,11,990550,,
1/20/2008,13,485584,,
8/17/1978,43,774634,,
11/3/1957,63,271118,,
9/24/1993,27,19533,,
2/13/1965,56,172713,,
12/20/1989,31,524082,,
7/11/1988,33,874196,,
5/6/2003,18,938556,,
12/12/1976,44,479449,,
11/30/1995,25,352361,,
2/11/1963,58,235130,,
11/20/1981,39,283704,,
8/9/2013,8,775859,,
4/21/1967,54,738884,,
1/17/1977,44,230622,,
11/15/1955,65,475475,,
8/29/2002,19,936566,,
10/6/1987,33,926687,,
4/16/1967,54,251757,,
10/29/2008,12,540909,,
12/17/2003,17,978379,,
6/7/1976,45,791,,
12/23/1989,31,612226,,
1/17/1985,36,686899,,
8/19/1985,36,955596,,
6/17/1990,31,340378,,
3/8/2008,13,289526,,
7/4/1988,33,665385,,
12/20/2010,10,933212,,
11/2/1997,23,601927,,
9/6/1976,45,861371,,
10/30/1982,38,214349,,
11/8/1962,58,566761,,
1/4/1989,32,978569,,
10/3/2003,17,677756,,
1/25/1974,47,848937,,
10/4/1969,51,493660,,
7/7/1956,65,147162,,
10/29/1988,32,871688,,
6/13/1987,34,629202,,
12/14/1978,42,561746,,
12/23/2001,19,407442,,
12/20/1958,62,821635,,
1/27/1998,23,503475,,
7/17/2006,15,927718,,
4/4/1969,52,860332,,
5/30/1957,64,12875,,
2/13/1990,31,53275,,
9/2/2003,18,355762,,
6/12/1999,22,669528,,
2/25/2007,14,395433,,
3/18/1976,45,196691,,
6/16/1971,50,60288,,
7/4/1979,42,94142,,
12/7/1967,53,276840,,
2/20/1966,55,586508,,
3/12/1956,65,671542,,
3/14/1978,43,532216,,
10/28/1994,26,87718,,
10/14/2014,6,893568,,
4/20/1982,39,620700,,
10/6/2012,8,675487,,
6/21/2005,16,420462,,
1/2/1979,42,136748,,
5/16/2006,15,870504,,
2/15/1981,40,252814,,
2/6/1998,23,898378,,
2/5/1982,39,831722,,
11/21/1986,34,372865,,
10/17/2003,17,299349,,
11/14/2003,17,500383,,
7/18/1980,41,416714,,
2/1/2013,8,194219,,
7/12/2007,14,383190,,
5/3/1963,58,368358,,
12/30/2005,15,610088,,
8/28/1968,53,600113,,
6/25/2002,19,948815,,
11/6/1981,39,314820,,
3/24/1966,55,93771,,
6/20/1963,58,781781,,
9/5/1997,24,646661,,
1/6/1991,30,432580,,
9/16/1961,60,199775,,
12/11/1960,60,863829,,
10/8/1960,60,688219,,
9/5/1975,46,251675,,
5/12/2014,7,930301,,
8/22/2015,6,937783,,
3/1/1965,56,664375,,
1/6/2012,9,256033,,
11/9/2006,14,549432,,
12/3/2001,19,218332,,
6/25/1976,45,64916,,
6/14/1986,35,869117,,
11/12/1990,30,454153,,
9/29/1963,57,693357,,
1/1/1970,51,650846,,
3/26/2001,20,219968,,
8/16/2009,12,828580,,
7/2/2004,17,5659,,
6/6/1960,61,781955,,
8/15/1988,33,119646,,
9/27/1970,50,203982,,
7/19/2012,9,413471,,
1/27/1986,35,374159,,
4/9/1963,58,421797,,
4/8/1993,28,733389,,
2/22/2011,10,850662,,
5/31/1974,47,373342,,
2/23/1994,27,9541,,
11/19/1960,60,77342,,
9/24/1984,36,627780,,
9/18/1957,64,341478,,
7/8/2007,14,745357,,
7/1/2005,16,184965,,
1/20/1959,62,724796,,
8/26/1959,62,606215,,
9/11/1958,63,635520,,
12/7/1960,60,264966,,
12/24/1991,29,359146,,
8/26/1967,54,101593,,
1/18/2010,11,387158,,
11/8/2014,6,622176,,
6/21/1990,31,874339,,
3/14/1971,50,7805,,
10/4/2009,11,206497,,
12/15/1980,40,424495,,
9/26/2009,11,348864,,
8/16/1957,64,325900,,
5/27/1996,25,189358,,
6/1/2001,20,661306,,
4/10/1970,51,736851,,
4/5/1989,32,909332,,
10/21/1995,25,728516,,
5/21/2007,14,700914,,
5/17/1957,64,529143,,
11/29/2005,15,909131,,
8/20/1998,23,855400,,
4/7/1986,35,575854,,
1/3/1985,36,663789,,
11/8/1977,43,698415,,
11/13/2008,12,703617,,
12/27/2001,19,783255,,
6/30/1957,64,995798,,
